,Date,Unnamed: 0,plant_id,plant_in_bounds,plant_area,plant_convex_hull_area,plant_solidity,plant_perimeter,plant_width,plant_height,plant_longest_path,plant_center_of_mass,plant_convex_hull_vertices,plant_object_in_frame,plant_ellipse_center,plant_ellipse_major_axis,plant_ellipse_minor_axis,plant_ellipse_angle,plant_ellipse_eccentricity,total_plants,germinated_plants,germination_rate
190,2023-01-30,25,plant25,True,1251.0,1297.0,0.964533538936006,145.4385987520218,48,42,329,"(611.5691446842526, 449.8880895283773)",25,True,"(611.5963745117188, 449.6183166503906)",45.92842864990234,35.29150390625,55.10169219970703,0.6399672775092454,55,55,100.0
191,2023-01-30,26,plant26,True,1236.0,1338.0,0.9237668161434978,151.53910398483276,42,45,341,"(765.1715210355987, 450.3462783171521)",21,True,"(764.6224365234375, 450.5566101074219)",46.52803421020508,35.9281120300293,141.2234649658203,0.6354013759082833,55,55,100.0
192,2023-01-30,27,plant27,True,1047.0,1047.5,0.9995226730310264,131.39696860313416,42,32,289,"(915.3763132760267, 455.41260744985675)",22,True,"(915.18017578125, 455.4320983886719)",41.49509811401367,31.913087844848636,92.68779754638672,0.6391514318850732,55,55,100.0
193,2023-01-30,28,plant28,True,1551.0,1677.0,0.924865831842576,174.2670258283615,53,45,357,"(1066.7801418439717, 454.95486782720826)",22,True,"(1067.3426513671875, 454.845703125)",53.3466911315918,38.58456802368164,62.92454528808594,0.6905554044624392,55,55,100.0
194,2023-01-30,29,plant29,True,1253.0,1456.5,0.8602814967387573,192.4091612100601,59,37,401,"(1229.5993615323225, 460.8619313647247)",21,True,"(1229.7445068359375, 460.784912109375)",53.782840728759766,32.23691940307617,92.76039123535156,0.800456823583332,55,55,100.0
195,2023-01-30,30,plant30,True,1755.0,1899.5,0.923927349302448,191.92387998104093,59,49,419,"(1384.5994301994301, 457.45299145299145)",24,True,"(1384.3251953125, 457.3887634277344)",57.80769348144531,40.56560897827149,69.50947570800781,0.712439300852175,55,55,100.0
196,2023-01-30,31,plant31,True,1617.0,1984.5,0.8148148148148148,236.55129659175876,62,50,469,"(1550.256648113791, 466.40197897340755)",20,True,"(1549.6712646484375, 466.14044189453125)",61.460243225097656,38.34683990478516,123.99230194091795,0.7814808783219822,55,55,100.0
197,2023-01-30,32,plant32,True,2236.0,2574.0,0.8686868686868687,258.20815074443817,66,54,432,"(1718.2397137745975, 465.3457066189624)",22,True,"(1717.68408203125, 465.2359313964844)",64.3757095336914,48.2033805847168,68.78060913085938,0.6628162107560563,55,55,100.0
198,2023-01-30,33,plant33,True,1779.0,2021.5,0.8800395745733366,227.23758828639984,69,45,457,"(126.86621697582912, 593.1461495222035)",20,True,"(127.35116577148438, 593.4242553710938)",63.318241119384766,39.01113128662109,97.27456665039062,0.7876585191906416,55,55,100.0
199,2023-01-30,34,plant34,True,1642.0,1761.0,0.9324247586598524,174.85281229019165,59,41,416,"(290.68879415347135, 597.26431181486)",21,True,"(290.4618835449219, 597.1744995117188)",58.06364822387695,38.69483184814453,76.28140258789062,0.7455756916171817,55,55,100.0
200,2023-01-30,35,plant35,True,1572.0,1679.0,0.9362715902322812,171.1959581375122,54,48,425,"(447.29071246819336, 604.1768447837151)",25,True,"(447.0315856933594, 604.0194091796875)",59.57691192626953,36.31196975708008,53.34855651855469,0.792788107939746,55,55,100.0
201,2023-01-30,36,plant36,True,1723.0,1800.0,0.9572222222222222,171.09545290470123,52,54,364,"(606.8189204875217, 603.3789901334881)",19,True,"(606.5242919921875, 603.5833740234375)",54.13947296142578,41.59467697143555,37.127140045166016,0.6401050013448855,55,55,100.0
202,2023-01-30,37,plant37,True,1238.0,1313.5,0.9425199847735058,150.46803629398346,46,41,318,"(758.6413570274636, 600.9305331179321)",21,True,"(758.7643432617188, 601.1424560546875)",46.71266174316406,35.02902603149414,112.06012725830078,0.6615705884131583,55,55,100.0
203,2023-01-30,38,plant38,True,1539.0,1728.5,0.8903673705525021,192.75230705738068,50,52,389,"(911.7050032488629, 605.9005847953216)",17,True,"(911.6309814453125, 606.4210815429688)",54.43437194824219,38.88414001464844,150.30287170410156,0.6998083522352475,55,55,100.0
204,2023-01-30,39,plant39,True,1211.0,1287.5,0.9405825242718446,149.88224983215332,40,41,303,"(1064.6284062758052, 609.719240297275)",19,True,"(1064.9215087890625, 610.1097412109375)",43.20012664794922,37.59290313720703,145.0361328125,0.4926923979350799,55,55,100.0
205,2023-01-30,40,plant40,True,1622.0,1778.0,0.9122609673790776,194.1665205955505,51,51,391,"(1219.1621454993835, 614.9377311960543)",22,True,"(1218.603515625, 614.447509765625)",56.58831405639648,38.83060836791992,135.03369140625,0.7274178026069673,55,55,100.0
206,2023-01-30,41,plant41,True,1185.0,1226.0,0.966557911908646,147.1959581375122,48,37,328,"(1375.3949367088608, 616.6970464135021)",23,True,"(1375.2044677734375, 616.87744140625)",45.18833160400391,32.69852066040039,88.0945053100586,0.6902139005131076,55,55,100.0
207,2023-01-30,42,plant42,True,1364.0,1544.5,0.8831337002266105,176.61017167568207,63,37,445,"(1543.0696480938416, 618.591642228739)",18,True,"(1543.6810302734375, 618.3968505859375)",59.36273956298828,32.281494140625,103.6243667602539,0.8392144503783372,55,55,100.0
208,2023-01-30,43,plant43,True,2039.0,2341.5,0.8708093102711937,244.3502861261368,63,51,475,"(1708.51446787641, 628.3820500245218)",20,True,"(1709.060546875, 628.1414794921875)",60.395503997802734,45.86004257202149,109.92244720458984,0.6507071914674082,55,55,100.0
209,2023-01-30,44,plant44,True,2145.0,2274.0,0.9432717678100264,209.5807341337204,72,49,521,"(124.16270396270396, 753.8247086247086)",23,True,"(124.25064086914062, 754.159912109375)",71.33393859863281,38.61699295043945,63.60551834106445,0.840794049178804,55,55,100.0
210,2023-01-30,45,plant45,True,1153.0,1199.5,0.9612338474364318,146.61017167568207,42,42,349,"(295.02862098872504, 752.9037294015611)",20,True,"(295.17852783203125, 752.9310302734375)",46.5729866027832,31.94849967956543,45.94646072387695,0.7276130605807881,55,55,100.0
211,2023-01-30,46,plant46,True,1308.0,1417.0,0.9230769230769232,169.4385987520218,44,45,357,"(450.77522935779814, 751.1337920489296)",21,True,"(450.26904296875, 751.3787841796875)",47.6859016418457,37.32664489746094,42.16545104980469,0.6223229433507691,55,55,100.0
212,2023-01-30,47,plant47,True,1168.0,1283.0,0.9103663289166016,151.29646337032318,44,40,324,"(607.1840753424658, 753.6164383561644)",17,True,"(606.9661254882812, 754.437255859375)",45.49346923828125,36.54790878295898,50.88970947265625,0.5954855045829326,55,55,100.0
213,2023-01-30,48,plant48,True,1255.0,1340.0,0.9365671641791044,152.36753106117249,44,47,338,"(760.7745019920319, 752.1665338645419)",19,True,"(760.60498046875, 752.4428100585938)",44.67855072021485,36.55057144165039,39.43512725830078,0.5751062624592456,55,55,100.0
214,2023-01-30,49,plant49,True,923.0,946.0,0.9756871035940804,123.63960921764374,33,41,287,"(909.8667388949079, 754.2318526543879)",18,True,"(909.7911987304688, 754.2716064453125)",37.75072479248047,30.881954193115234,9.643882751464844,0.5751480974576204,55,55,100.0
215,2023-01-30,50,plant50,True,896.0,920.5,0.973384030418251,129.29646337032318,37,36,264,"(1061.1986607142858, 757.0658482142857)",22,True,"(1061.2481689453125, 757.2203979492188)",36.2397575378418,30.997461318969727,139.34539794921875,0.5180603635589195,55,55,100.0
216,2023-01-30,51,plant51,True,1176.0,1241.5,0.9472412404349576,151.29646337032318,45,40,324,"(1217.4787414965986, 765.172619047619)",18,True,"(1217.54931640625, 765.2163696289062)",48.17765808105469,31.15641593933105,127.55223083496094,0.7627457885987267,55,55,100.0
217,2023-01-30,52,plant52,True,890.0,879.5,1.0119386014781129,114.911687374115,34,34,239,"(1372.8674157303371, 769.7)",18,True,"(1372.7601318359375, 769.7175903320312)",33.66622543334961,32.2888298034668,133.75827026367188,0.2831124495426548,55,55,100.0
218,2023-01-30,53,plant53,True,1375.0,1516.5,0.9066930431915596,182.5096664428711,62,42,471,"(1540.48, 779.1614545454545)",22,True,"(1540.28466796875, 778.8929443359375)",65.45478057861328,30.38962745666504,116.6855926513672,0.8856862209880862,55,55,100.0
219,2023-01-30,54,plant54,True,1574.0,1804.5,0.8722637849819894,196.1665205955505,58,48,357,"(1706.9199491740787, 784.3265565438373)",18,True,"(1707.975830078125, 785.0687866210938)",56.355987548828125,40.00937271118164,111.59605407714844,0.7042621124721272,55,55,100.0
220,2023-01-31,0,plant0,True,1253.0,1498.0,0.8364485981308412,204.2670258283615,52,39,354,"(121.86512370311253, 130.4980047885076)",20,True,"(121.8458480834961, 130.16708374023438)",50.18256759643555,34.8929328918457,104.48489379882812,0.7187004765366777,55,55,100.0
221,2023-01-31,1,plant1,True,1237.0,1293.5,0.9563200618477,155.4385987520218,45,42,310,"(291.2910266774454, 135.6046887631366)",19,True,"(291.06201171875, 135.41342163085938)",42.30333709716797,37.53311920166016,72.8016586303711,0.461312376573802,55,55,100.0
222,2023-01-31,2,plant2,True,1432.0,1610.5,0.889164855634896,196.89444243907928,55,44,373,"(445.05935754189943, 138.54888268156424)",18,True,"(444.907958984375, 138.2694091796875)",51.60457229614258,38.61294937133789,99.5882568359375,0.6634206214828063,55,55,100.0
223,2023-01-31,3,plant3,True,1408.0,1474.0,0.9552238805970148,165.1959581375122,46,49,349,"(603.2578125, 141.26136363636363)",22,True,"(603.084228515625, 141.0986785888672)",49.66279602050781,36.65453338623047,141.77908325195312,0.6747260520722171,55,55,100.0
224,2023-01-31,4,plant4,True,1495.0,1754.0,0.8523375142531356,215.9655101299286,51,52,359,"(765.0214046822742, 144.12441471571907)",23,True,"(764.8544311523438, 143.89881896972656)",47.947635650634766,42.13841247558594,132.01336669921875,0.4771122880948783,55,55,100.0
225,2023-01-31,5,plant5,True,1564.0,1704.0,0.9178403755868544,196.1665205955505,51,50,345,"(916.5652173913044, 147.56265984654732)",20,True,"(916.5609130859375, 147.36085510253906)",48.42131805419922,45.10788345336914,125.31900787353516,0.3635600946926738,55,55,100.0
226,2023-01-31,6,plant6,True,1392.0,1467.0,0.948875255623722,182.02438521385196,39,53,387,"(1074.932471264368, 152.71264367816093)",21,True,"(1074.523681640625, 153.1287078857422)",52.94609451293945,34.86599349975586,17.96739387512207,0.7525643610324838,55,55,100.0
227,2023-01-31,7,plant7,True,1647.0,1871.0,0.880277926242651,206.4091612100601,56,45,432,"(1236.0892531876138, 152.21554341226474)",19,True,"(1236.2613525390625, 152.35623168945312)",54.58260345458984,42.4062614440918,61.29819869995117,0.6296005674508312,55,55,100.0
228,2023-01-31,8,plant8,True,1555.0,1865.0,0.8337801608579088,220.0660153627396,58,54,387,"(1390.7858520900322, 154.00064308681672)",19,True,"(1391.552978515625, 153.44183349609375)",55.51089477539063,42.44172286987305,60.306907653808594,0.6445458711034361,55,55,100.0
229,2023-01-31,9,plant9,True,1803.0,2280.0,0.7907894736842105,253.1787132024765,71,49,494,"(1564.1863560732113, 153.5440931780366)",23,True,"(1564.0111083984375, 153.6468505859375)",76.274658203125,34.62507247924805,72.72703552246094,0.8910258803178372,55,55,100.0
230,2023-01-31,10,plant10,True,1594.0,2043.5,0.7800342549547346,329.37692952156067,69,48,452,"(1720.495608531995, 156.2095357590966)",19,True,"(1723.0977783203125, 155.33189392089844)",64.54679870605469,40.088748931884766,80.4273452758789,0.7837468898148233,55,55,100.0
231,2023-01-31,11,plant11,True,2064.0,2440.0,0.8459016393442623,264.4507913589477,67,51,474,"(117.94912790697674, 282.7751937984496)",22,True,"(118.24285888671875, 282.42889404296875)",65.52449798583984,42.5443229675293,120.41838836669922,0.7605419437841855,55,55,100.0
232,2023-01-31,12,plant12,True,1596.0,1804.0,0.88470066518847,216.0660153627396,54,48,387,"(287.36779448621553, 290.1353383458647)",17,True,"(287.73699951171875, 290.1036682128906)",54.84245681762695,38.33958435058594,120.39508056640624,0.7150377645021867,55,55,100.0
233,2023-01-31,13,plant13,True,2127.0,2478.0,0.8583535108958837,233.722869515419,65,54,465,"(441.6643159379408, 293.96426892336626)",21,True,"(442.3810729980469, 294.04949951171875)",69.18929290771484,45.25569915771485,122.81954193115234,0.756420798935574,55,55,100.0
234,2023-01-31,14,plant14,True,964.0,1055.0,0.913744075829384,161.92387998104095,41,39,278,"(608.4771784232365, 295.9336099585062)",20,True,"(608.1655883789062, 295.5655517578125)",37.18743896484375,34.179439544677734,92.236083984375,0.3939952215854963,55,55,100.0
235,2023-01-31,15,plant15,True,1261.0,1349.5,0.93442015561319,162.1248904466629,48,41,351,"(760.8977002379064, 300.6550356859635)",18,True,"(761.6178588867188, 300.7856750488281)",50.84006118774414,33.34490966796875,121.37831115722656,0.7548663610493203,55,55,100.0
236,2023-01-31,16,plant16,True,878.0,924.5,0.9497025419145484,150.61017167568207,34,40,278,"(915.7050113895216, 304.9168564920273)",20,True,"(915.5296020507812, 304.8861389160156)",37.893062591552734,29.06438446044922,164.0313720703125,0.6416343087839341,55,55,100.0
237,2023-01-31,17,plant17,True,2039.0,2353.0,0.8665533361665958,230.89444243907928,59,62,411,"(1074.7425208435507, 302.5277096615988)",22,True,"(1075.5418701171875, 302.4404296875)",56.35417175292969,53.99993133544922,29.294313430786133,0.2860181393628274,55,55,100.0
238,2023-01-31,18,plant18,True,1058.0,1104.5,0.9578995020371208,158.36753106117249,47,33,328,"(1222.4102079395086, 312.0217391304348)",23,True,"(1222.5863037109375, 312.00537109375)",43.0556640625,30.305784225463867,91.91178131103516,0.7103243493932605,55,55,100.0
239,2023-01-31,19,plant19,True,1791.0,1965.5,0.911218519460697,230.20815074443817,56,50,389,"(1388.1144611948632, 309.85594639865997)",19,True,"(1388.001708984375, 309.3187255859375)",53.57930755615234,43.85926055908203,68.95618438720703,0.5743842627741995,55,55,100.0
240,2023-01-31,20,plant20,True,2057.0,2432.0,0.8458059210526315,247.62236428260803,72,51,494,"(1553.3524550315994, 314.4744773942635)",22,True,"(1552.285400390625, 314.1463317871094)",68.57835388183594,45.833770751953125,97.02880096435548,0.7438544399791209,55,55,100.0
241,2023-01-31,21,plant21,True,2182.0,2565.5,0.850516468524654,274.7939372062683,83,43,573,"(1722.532080659945, 319.1095325389551)",22,True,"(1721.330322265625, 319.32281494140625)",82.82351684570312,35.89440155029297,87.52436828613281,0.901209274547101,55,55,100.0
242,2023-01-31,22,plant22,True,1832.0,2407.5,0.7609553478712358,270.5512965917587,81,44,549,"(119.89082969432314, 446.68231441048033)",22,True,"(119.17774963378906, 447.06842041015625)",74.92839050292969,37.813087463378906,88.9122085571289,0.8633203208984351,55,55,100.0
243,2023-01-31,23,plant23,True,1608.0,1921.5,0.8368462138953943,232.0660153627396,62,43,425,"(283.2649253731343, 450.53980099502485)",21,True,"(282.1607971191406, 450.8460998535156)",59.41279983520508,41.39142990112305,96.77765655517578,0.7173865988320834,55,55,100.0
244,2023-01-31,24,plant24,True,1222.0,1309.5,0.933180603283696,158.61017167568207,52,36,359,"(448.92471358428804, 452.0433715220949)",20,True,"(449.1159362792969, 452.17071533203125)",49.68183517456055,32.30323028564453,95.65640258789062,0.7597613539278351,55,55,100.0
245,2023-01-31,25,plant25,True,1151.0,1221.0,0.9426699426699426,163.09545290470123,45,43,315,"(609.5942658557776, 458.8905299739357)",19,True,"(609.4600830078125, 458.49114990234375)",45.345890045166016,32.73492431640625,46.60195159912109,0.692003688372742,55,55,100.0
246,2023-01-31,26,plant26,True,1017.0,1149.0,0.8851174934725848,183.3380935192108,37,42,320,"(761.8652900688298, 459.9085545722714)",19,True,"(761.9474487304688, 459.97711181640625)",40.65291976928711,33.25081253051758,168.98806762695312,0.5753327937229428,55,55,100.0
247,2023-01-31,27,plant27,True,899.0,919.5,0.977705274605764,127.74011445045473,39,33,273,"(914.6852057842046, 466.26140155728586)",20,True,"(914.557861328125, 466.2698669433594)",37.573238372802734,30.493741989135746,81.75646209716797,0.584239339459726,55,55,100.0
248,2023-01-31,28,plant28,True,1490.0,1578.5,0.943934114665822,190.75230705738068,48,44,390,"(1065.706711409396, 466.6241610738255)",21,True,"(1066.2515869140625, 466.6928405761719)",51.95529556274414,35.96866607666016,53.17348098754883,0.7216095283160047,55,55,100.0
249,2023-01-31,29,plant29,True,1090.0,1480.0,0.7364864864864865,238.7939372062683,56,36,389,"(1228.1064220183487, 471.8697247706422)",16,True,"(1228.0252685546875, 471.8343505859375)",51.35761642456055,31.258100509643555,95.46353912353516,0.7934494758135979,55,55,100.0
250,2023-01-31,30,plant30,True,1606.0,1856.5,0.8650686776191758,216.4091612100601,59,47,415,"(1384.2671232876712, 469.88231631382314)",20,True,"(1384.14599609375, 469.8673400878906)",56.4655876159668,39.25070190429688,72.16603088378906,0.7188878559289973,55,55,100.0
251,2023-01-31,31,plant31,True,1353.0,1904.0,0.710609243697479,281.62236428260803,62,45,448,"(1549.940133037694, 480.2579453067258)",18,True,"(1548.9376220703125, 480.04730224609375)",59.202369689941406,35.69126892089844,115.9267120361328,0.7978402473671067,55,55,100.0
252,2023-01-31,32,plant32,True,1906.0,2519.0,0.7566494640730449,301.22034335136414,71,51,445,"(1716.6841552990556, 480.49632738719833)",18,True,"(1716.399658203125, 479.8204345703125)",64.98146057128906,43.88919448852539,74.64600372314453,0.7374414930444383,55,55,100.0
253,2023-01-31,33,plant33,True,1713.0,2120.0,0.8080188679245283,261.9655101299286,72,44,484,"(119.60303561004086, 602.164039696439)",20,True,"(119.62772369384766, 602.0588989257812)",64.90970611572266,38.94785690307617,92.46955108642578,0.7999765060185698,55,55,100.0
254,2023-01-31,34,plant34,True,1484.0,1657.5,0.8953242835595777,181.3380935192108,58,39,409,"(284.10175202156336, 606.5303234501348)",21,True,"(283.9524841308594, 606.3648681640625)",56.27814865112305,36.402488708496094,73.67398834228516,0.7626328045312732,55,55,100.0
255,2023-01-31,35,plant35,True,1376.0,1553.5,0.885741873189572,196.5096664428711,54,46,416,"(441.4484011627907, 615.4934593023256)",17,True,"(441.0978698730469, 615.6653442382812)",57.816497802734375,32.70912551879883,57.6153678894043,0.8245834463416832,55,55,100.0
256,2023-01-31,36,plant36,True,1422.0,1446.0,0.983402489626556,167.33809351921082,48,45,365,"(601.971870604782, 615.5147679324895)",22,True,"(601.4629516601562, 615.776123046875)",49.96466827392578,35.81049728393555,49.33786010742188,0.6973647530335655,55,55,100.0
257,2023-01-31,37,plant37,True,1094.0,1241.0,0.8815471394037067,170.5096664428711,46,37,259,"(754.7614259597806, 612.5246800731261)",17,True,"(755.0556030273438, 612.4962768554688)",42.98255920410156,34.8046989440918,95.22552490234376,0.586788784496288,55,55,100.0
258,2023-01-31,38,plant38,True,1255.0,1455.0,0.8625429553264605,218.20815074443817,43,48,369,"(910.591235059761, 619.8278884462152)",14,True,"(910.7845458984375, 619.9264526367188)",46.12874603271485,36.64613342285156,153.26309204101562,0.6073536335251034,55,55,100.0
259,2023-01-31,39,plant39,True,1048.0,1177.5,0.8900212314225053,174.61017167568207,39,40,311,"(1063.1374045801526, 622.0706106870228)",18,True,"(1063.285888671875, 622.023681640625)",41.61341857910156,34.077415466308594,141.9195556640625,0.5739298131717383,55,55,100.0
260,2023-01-31,40,plant40,True,1407.0,1628.5,0.8639852625115136,202.0660153627396,52,50,408,"(1218.1478322672353, 629.496801705757)",21,True,"(1217.746826171875, 629.136474609375)",57.32583618164063,34.72856903076172,133.3124237060547,0.7956092978614159,55,55,100.0
261,2023-01-31,41,plant41,True,1152.0,1259.0,0.9150119142176332,185.23758828639984,47,38,315,"(1375.0199652777778, 630.5008680555555)",20,True,"(1374.9110107421875, 630.576904296875)",43.53335952758789,33.06966781616211,94.5547866821289,0.6503441693333848,55,55,100.0
262,2023-01-31,42,plant42,True,1203.0,1560.0,0.7711538461538462,234.0660153627396,71,35,486,"(1543.90357439734, 633.1487946799667)",20,True,"(1544.561279296875, 633.3207397460938)",67.59343719482422,28.466739654541016,102.2512664794922,0.9069926259797864,55,55,100.0
263,2023-01-31,43,plant43,True,1915.0,2455.5,0.7798818977804928,320.19090580940247,70,51,514,"(1709.3942558746737, 644.7848563968669)",19,True,"(1709.96044921875, 644.6060180664062)",66.6977310180664,40.17338180541992,111.50537872314452,0.7982546818353601,55,55,100.0
264,2023-01-31,44,plant44,True,2254.0,2531.5,0.8903811969188228,239.48022890090945,73,53,528,"(115.59538598047915, 764.6987577639752)",20,True,"(115.92369079589844, 765.0962524414062)",70.05048370361328,43.82715606689453,68.92351531982422,0.7801030767470817,55,55,100.0
265,2023-01-31,45,plant45,True,1061.0,1158.0,0.9162348877374784,146.61017167568207,43,40,321,"(287.8539114043355, 764.1451460885957)",18,True,"(287.59442138671875, 764.0872802734375)",45.91776657104492,31.47649574279785,59.35443115234375,0.7280753589320893,55,55,100.0
266,2023-01-31,46,plant46,True,1076.0,1301.0,0.8270561106840891,192.4091612100601,46,44,342,"(442.92843866171006, 764.0473977695167)",18,True,"(443.3836975097656, 763.8950805664062)",46.96429061889648,33.568702697753906,45.8355827331543,0.6993587993538987,55,55,100.0
267,2023-01-31,47,plant47,True,1019.0,1289.0,0.7905352986811481,205.13708305358887,47,41,351,"(600.7703631010795, 768.261040235525)",16,True,"(600.0137939453125, 769.9231567382812)",46.696571350097656,34.544124603271484,37.47220993041992,0.6728739061281349,55,55,100.0
268,2023-01-31,48,plant48,True,1143.0,1239.0,0.9225181598062954,150.36753106117249,39,47,336,"(756.503937007874, 766.0909886264217)",18,True,"(756.6766357421875, 766.0669555664062)",44.81085205078125,33.6653938293457,20.45649528503418,0.6599862260959417,55,55,100.0
269,2023-01-31,49,plant49,True,764.0,886.0,0.8623024830699775,150.36753106117249,32,39,266,"(907.2120418848167, 770.2722513089005)",17,True,"(907.0755004882812, 769.161865234375)",38.16913986206055,28.58387756347656,7.095603466033936,0.6627123721778755,55,55,100.0
270,2023-01-31,50,plant50,True,741.0,859.0,0.8626309662398137,153.53910398483276,36,34,264,"(1058.748987854251, 771.1282051282051)",16,True,"(1058.9974365234375, 771.4111328125)",35.30181121826172,28.57047271728516,133.01333618164062,0.5873675506492032,55,55,100.0
271,2023-01-31,51,plant51,True,950.0,1079.5,0.8800370541917555,180.02438521385193,41,39,334,"(1214.9063157894736, 778.0957894736842)",21,True,"(1214.6536865234375, 777.7830810546875)",47.11837768554688,26.798120498657227,137.60643005371094,0.8225171520424067,55,55,100.0
272,2023-01-31,52,plant52,True,697.0,742.5,0.9387205387205388,135.0538227558136,29,33,234,"(1371.8235294117646, 783.2553802008608)",19,True,"(1371.797119140625, 783.3004760742188)",32.304969787597656,27.401575088500977,163.00062561035156,0.529651318059716,55,55,100.0
273,2023-01-31,53,plant53,True,1314.0,1512.5,0.8687603305785124,206.99494767189023,62,42,463,"(1539.7907153729072, 793.53500761035)",18,True,"(1539.0970458984375, 793.0152587890625)",64.68485260009766,29.42325592041016,118.31243896484376,0.8905573991520269,55,55,100.0
274,2023-01-31,54,plant54,True,1547.0,1874.0,0.8255069370330843,231.27921843528748,63,49,437,"(1705.967679379444, 799.2443438914028)",19,True,"(1706.7633056640625, 799.9157104492188)",63.854148864746094,35.06787109375,112.15411376953124,0.8356994636826764,55,55,100.0
